,countries,polarity,subjectivity
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
2,Spain,0.016666666666666673,0.32222222222222224
19,Nigeria,0.0,0.0
12,Mexico,0.016666666666666673,0.32222222222222224
59,United,0.05555555555555557,0.5222222222222223
59,United,0.3,0.4444444444444445
59,United,0.0,0.0
59,United,-0.125,0.15833333333333333
59,United,0.2857142857142857,0.5357142857142857
59,United,0.13636363636363635,0.45454545454545453
59,United,0.03333333333333333,0.4666666666666666
59,United,0.34285714285714286,0.7178571428571429
59,United,-0.09999999999999998,0.75
59,United,0.0,0.0
59,United,0.0,0.06666666666666667
59,United,0.0,0.0
59,United,-0.6,0.9
59,United,0.0,0.06666666666666667
59,United,0.4,1.0
59,United,0.0,0.0
59,United,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
59,United,0.06818181818181818,0.25
59,United,0.06818181818181818,0.2606060606060606
59,United,0.0,0.0
59,United,0.011111111111111112,0.35555555555555557
1,Brazil,0.625,0.5
1,Brazil,0.625,0.5
78,Ghana,0.0,0.0
78,Ghana,0.5,0.6
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
59,United,0.0,0.0
59,United,0.19999999999999998,0.43333333333333335
14,France,0.0,0.0
47,IvoryCoast,0.0,0.0
59,United,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
101,Iran,0.0,0.0
101,Iran,0.0,0.0
8,Argentina,0.0,0.0
2,Spain,-0.30000000000000004,0.5
6,NorthMacedonia,0.0,0.0
23,India,0.0,0.325
8,Argentina,0.0,0.0
8,Argentina,0.0,0.0
14,France,0.0,0.0
2,Spain,-0.4000000000000001,0.6
2,Spain,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.0,0.06666666666666667
59,United,0.0,0.0
11,Philippines,-0.25,1.0
11,Philippines,0.0,0.0
59,United,0.0,0.0
67,UnitedKingdom,0.0,0.0
19,Nigeria,0.5,0.5
2,Spain,0.0,0.0
32,Venezuela,0.0,0.0
32,Venezuela,0.0,0.0
26,Japan,0.0,0.0
26,Japan,0.0,0.0
26,Japan,0.0,0.0
11,Philippines,0.0,0.0
14,France,0.0,0.0
2,Spain,0.0,0.0
2,Spain,-0.16666666666666666,0.43333333333333335
2,Spain,0.0,0.0
59,United,0.0,0.0
14,France,0.5,0.6333333333333333
14,France,0.0,0.0
2,Spain,0.0,0.06666666666666667
59,United,0.0,0.0
59,United,0.0,0.0
23,India,0.0,0.0
10,Taiwan,0.16666666666666666,0.7333333333333334
9,Colombia,0.0,0.0
9,Colombia,1.0,0.2
9,Colombia,0.0,0.4
9,Colombia,0.0,0.0
9,Colombia,0.0,1.0
14,France,0.2565656565656566,0.47373737373737373
14,France,0.0,0.0
23,India,0.03571428571428572,0.3238095238095238
23,India,0.0,0.0
23,India,0.0,0.5
23,India,0.0,0.0
59,United,0.0,0.0
59,United,0.0,0.0
23,India,0.0,0.0
26,Japan,0.0,0.0
101,Iran,0.0,0.0
72,Tanzania,-0.6,0.9
23,India,0.03571428571428572,0.3238095238095238
23,India,0.0,0.5
19,Nigeria,0.78,1.0
19,Nigeria,0.20476190476190478,0.5238095238095238
19,Nigeria,0.55,0.65
17,Canada,0.03333333333333333,0.06666666666666667
19,Nigeria,0.21666666666666665,0.36666666666666664
23,India,0.21428571428571427,0.42857142857142855
23,India,0.0,1.0
23,India,0.049999999999999996,0.5833333333333334
14,France,0.0,0.0
14,France,0.0,0.0
13,Georgia,0.325,0.525
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
59,United,0.0,0.0
23,India,0.0,0.0
11,Philippines,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,-0.7142857142857143,0.8571428571428571
11,Philippines,0.5,0.5
2,Spain,0.0,0.0
26,Japan,0.0,0.0
14,France,0.0,0.1
14,France,0.2,1.0
9,Colombia,0.13636363636363635,0.45454545454545453
9,Colombia,0.0,0.0
9,Colombia,0.13636363636363635,0.45454545454545453
9,Colombia,0.22424242424242424,0.6363636363636364
23,India,0.22727272727272727,0.5454545454545454
9,Colombia,0.4,1.0
9,Colombia,-0.4000000000000001,0.6
2,Spain,0.016666666666666666,0.03333333333333333
32,Venezuela,0.0,0.0
32,Venezuela,0.0,0.0
2,Spain,0.0,0.0
37,Senegal,0.2590909090909091,0.3636363636363636
26,Japan,0.0,0.0
26,Japan,0.0,0.0
23,India,-0.7142857142857143,0.8571428571428571
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
1,Brazil,0.0,0.09999999999999999
1,Brazil,-0.3,0.7
2,Spain,-0.4000000000000001,0.6
101,Iran,0.0,0.0
59,United,0.0,0.4
23,India,0.3,1.0
59,United,0.0,0.0
59,United,0.5,0.5
24,Indonesia,0.2,0.35
2,Spain,0.5,0.5
23,India,0.0,0.0
23,India,0.0,0.0
59,United,-0.025,0.0
59,United,0.6,1.0
59,United,0.0,0.09999999999999999
59,United,0.0,0.0
61,Portugal,-0.125,0.375
9,Colombia,-0.4000000000000001,0.6
23,India,0.0,0.0
23,India,0.5,0.5
14,France,0.0,0.0
32,Venezuela,0.0,1.0
32,Venezuela,-0.13333333333333333,0.6
23,India,0.0,0.0
23,India,0.3,1.0
59,United,-0.3,0.7
59,United,0.0,0.09999999999999999
59,United,0.0,0.0
23,India,0.5,0.5
23,India,0.0,0.0
2,Spain,-0.1,0.1
2,Spain,-0.1,0.1
59,United,0.3333333333333333,0.3333333333333333
14,France,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
59,United,0.0,0.07692307692307693
2,Spain,-0.1,0.1
23,India,0.0,0.75
23,India,0.0,0.125
1,Brazil,0.2,0.875
9,Colombia,0.1,0.15000000000000002
23,India,0.25,0.25
9,Colombia,0.0,0.0
9,Colombia,0.0,1.0
9,Colombia,0.0,0.0
89,Algeria,0.0,0.0
82,Sweden,0.0,0.0
23,India,0.25,0.29999999999999993
9,Colombia,0.1,0.35
2,Spain,-0.125,0.375
23,India,0.0,0.0
1,Brazil,-0.125,0.375
26,Japan,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
12,Mexico,0.13636363636363635,0.45454545454545453
24,Indonesia,-0.15000000000000002,0.25
24,Indonesia,0.0,0.0
14,France,0.0,0.0
59,United,0.0,0.0
23,India,0.0,0.0
23,India,-0.23333333333333334,0.5333333333333333
23,India,0.0,0.0
1,Brazil,0.4,1.0
23,India,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.4
23,India,0.0,0.0
59,United,0.0,0.5
59,United,0.0,0.0
23,India,0.0,0.0
23,India,-0.125,0.375
23,India,0.006534090909090892,0.6
23,India,0.0,0.0
12,Mexico,0.0,0.5
63,Ecuador,0.4,1.0
63,Ecuador,-0.17500000000000004,0.6583333333333333
24,Indonesia,0.6,0.55
24,Indonesia,0.0,0.0
1,Brazil,0.2,0.875
11,Philippines,0.0,0.0
9,Colombia,0.13636363636363635,0.45454545454545453
9,Colombia,0.0,0.0
9,Colombia,0.13636363636363635,0.45454545454545453
9,Colombia,0.22424242424242424,0.6363636363636364
1,Brazil,-0.018518518518518535,0.562962962962963
1,Brazil,0.6,1.0
1,Brazil,0.0,0.0
17,Canada,0.0,0.125
17,Canada,0.0,0.0
17,Canada,0.25,0.5
23,India,-0.5,1.0
32,Venezuela,0.075,0.21666666666666667
32,Venezuela,0.0,0.5333333333333333
32,Venezuela,0.0,0.0
4,Australia,0.21666666666666667,0.4444444444444444
4,Australia,-0.694921875,0.9125
11,Philippines,0.0,0.0
1,Brazil,0.0,0.0
59,United,0.6,0.6166666666666667
59,United,0.0,0.05
59,United,1.0,1.0
59,United,0.0,0.0
59,United,0.2785714285714286,0.8357142857142859
59,United,0.0,1.0
59,United,-0.07500000000000001,0.8
59,United,0.0,0.0
59,United,0.0,0.1
9,Colombia,0.0,0.0
13,Georgia,0.0,0.0
59,United,0.1,0.30000000000000004
19,Nigeria,-0.0625,0.375
13,Georgia,0.0,0.1
1,Brazil,0.0,0.0
1,Brazil,0.0,0.0
9,Colombia,0.2785714285714286,0.3857142857142857
23,India,0.0,0.0
14,France,-0.1,0.30000000000000004
17,Canada,-0.1,0.30000000000000004
1,Brazil,0.2785714285714286,0.3857142857142857
12,Mexico,0.5,0.5
7,SriLanka,0.0,0.0
105,Uruguay,0.4,0.4
9,Colombia,0.0,0.0
23,India,0.13636363636363635,0.5
13,Georgia,0.016666666666666684,0.49166666666666664
9,Colombia,0.85,1.0
9,Colombia,0.0,0.0
8,Argentina,0.0,0.0
8,Argentina,-0.1,0.05
8,Argentina,0.0,0.5
1,Brazil,-0.6,0.9
1,Brazil,-0.07500000000000001,0.2
1,Brazil,0.0,0.0
1,Brazil,0.5,1.0
36,Ukraine,0.0,0.0
9,Colombia,0.8,0.9
26,Japan,0.0,0.0
5,Italy,0.0,0.0
1,Brazil,0.0,0.0
1,Brazil,0.35,0.35
1,Brazil,0.35,0.35
1,Brazil,0.35,0.35
1,Brazil,0.35,0.35
8,Argentina,-0.1125,0.6
8,Argentina,0.5,0.5
23,India,0.3181818181818182,0.4772727272727273
36,Ukraine,0.5,0.5
8,Argentina,0.0,0.0
9,Colombia,0.0,0.0
9,Colombia,0.0,0.0
9,Colombia,0.0,1.0
9,Colombia,0.0,0.4
9,Colombia,0.0,0.0
7,SriLanka,0.125,0.16666666666666666
53,Russia,0.125,0.16666666666666666
44,Bolivia,0.18181818181818182,0.5
4,Australia,0.0,0.0
2,Spain,0.6,0.8
8,Argentina,0.6,0.8
40,Chile,0.6,0.8
77,Peru,0.6,0.8
8,Argentina,0.2,0.2
8,Argentina,0.1,0.1
8,Argentina,0.0,0.0
44,Bolivia,0.0,0.0
23,India,0.0,0.0
9,Colombia,0.0,0.5
9,Colombia,0.0,1.0
44,Bolivia,-0.25,0.5
1,Brazil,0.0,0.0
1,Brazil,0.0,0.0
8,Argentina,0.0,0.0
1,Brazil,0.08333333333333333,0.4444444444444444
50,Egypt,0.0,0.0
50,Egypt,0.0,0.0
50,Egypt,0.0,0.0
50,Egypt,0.0,0.0
50,Egypt,0.0,0.0
50,Egypt,0.0,0.0
50,Egypt,0.19166666666666665,0.35833333333333334
50,Egypt,0.19166666666666665,0.35833333333333334
13,Georgia,-0.10000000000000003,0.4
59,United,-0.10000000000000003,0.4
2,Spain,0.0,0.0
14,France,0.0,0.0
23,India,0.22727272727272727,0.5454545454545454
23,India,0.0,0.0
8,Argentina,-0.26666666666666666,0.39999999999999997
9,Colombia,0.30000000000000004,0.39999999999999997
8,Argentina,0.0,0.06666666666666667
59,United,0.0,0.0
80,UnitedArabEmirates,0.0,0.0
59,United,0.0,0.0
80,UnitedArabEmirates,0.0,0.0
59,United,-0.25,1.0
80,UnitedArabEmirates,-0.25,1.0
59,United,0.0,0.0
80,UnitedArabEmirates,0.0,0.0
5,Italy,0.0,1.0
5,Italy,-0.08333333333333333,0.08333333333333333
23,India,-0.5,1.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
14,France,0.0,0.5
14,France,0.0,0.0
8,Argentina,0.3181818181818182,0.5272727272727272
12,Mexico,0.25,0.375
12,Mexico,0.0,0.0
24,Indonesia,0.0,0.0
1,Brazil,0.13636363636363635,0.5
36,Ukraine,0.0,0.0
53,Russia,0.0,0.0
83,Kazakhstan,0.0,0.0
130,Kyrgyzstan,0.0,0.0
36,Ukraine,0.13636363636363635,0.5
53,Russia,0.13636363636363635,0.5
83,Kazakhstan,0.13636363636363635,0.5
130,Kyrgyzstan,0.13636363636363635,0.5
2,Spain,0.0,0.125
48,Guatemala,0.0,0.0
48,Guatemala,0.0,0.0
48,Guatemala,0.0,0.0
23,India,-0.2,0.4
23,India,0.0,0.0
28,China,0.0,0.0
26,Japan,0.0,0.0
46,Serbia,0.375,0.41666666666666663
76,BosniaandHerzegovina,0.375,0.41666666666666663
48,Guatemala,0.0,0.0
48,Guatemala,0.03333333333333333,0.06666666666666667
19,Nigeria,0.44285714285714284,0.7678571428571428
21,Malaysia,0.0,0.05
21,Malaysia,-0.0625,0.0625
23,India,0.0,0.0
23,India,-0.75,1.0
23,India,0.0,0.0
23,India,0.2,0.30000000000000004
23,India,0.0,0.0
23,India,0.15000000000000002,0.15000000000000002
23,India,0.0,0.0
5,Italy,-0.016666666666666666,0.05000000000000001
5,Italy,-1.0,1.0
23,India,0.0,0.0
48,Guatemala,0.0,0.0
48,Guatemala,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
9,Colombia,0.1,0.3
44,Bolivia,0.1,0.3
8,Argentina,0.0,0.0
8,Argentina,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.5,0.5
35,Thailand,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
1,Brazil,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.22857142857142856,0.8119047619047618
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,-0.1277777777777778,0.19444444444444448
7,SriLanka,0.0,0.0
48,Guatemala,0.0,0.125
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.22857142857142856,0.8119047619047618
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,-0.05,0.4
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.22857142857142856,0.8119047619047618
23,India,0.0,0.0
23,India,0.0,0.0
9,Colombia,0.1,1.0
9,Colombia,0.0,0.0
9,Colombia,0.22424242424242424,0.6363636363636364
23,India,0.04999999999999999,0.7694444444444444
9,Colombia,0.6071428571428571,0.36428571428571427
9,Colombia,0.75,0.4
9,Colombia,0.06818181818181818,0.6022727272727273
9,Colombia,0.13636363636363635,0.45454545454545453
9,Colombia,0.13636363636363635,0.45454545454545453
17,Canada,0.0,0.0
5,Italy,0.0,0.0
47,IvoryCoast,0.0,0.0
69,Africa,0.0,0.0
85,WestAfrica,0.0,0.0
2,Spain,0.0,0.0
23,India,0.0,0.0
23,India,0.5,0.5
23,India,0.0,0.0
19,Nigeria,0.5,0.6944444444444444
19,Nigeria,0.0,1.0
19,Nigeria,0.18333333333333335,0.6666666666666666
23,India,0.0,0.0
23,India,0.0,0.0
78,Ghana,0.0,0.0
14,France,0.1,0.3
12,Mexico,0.0,0.0
7,SriLanka,0.44999999999999996,0.4
23,India,0.03333333333333333,0.2833333333333333
23,India,0.0,0.25
23,India,0.5,0.5
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
59,United,0.0,0.1
59,United,-0.025000000000000022,0.7000000000000001
59,United,0.0,0.0
59,United,0.0,0.0
59,United,0.0,0.06666666666666667
59,United,-0.04999999999999993,0.7333333333333334
59,United,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
7,SriLanka,0.0,0.5
9,Colombia,0.0,0.0
9,Colombia,0.0,0.06666666666666667
23,India,0.0,0.5
9,Colombia,0.0,0.75
9,Colombia,0.22727272727272727,0.5454545454545454
9,Colombia,0.0,0.1
24,Indonesia,-0.13333333333333333,0.2333333333333333
24,Indonesia,0.0,0.0
9,Colombia,0.0,0.0
9,Colombia,0.0,0.0
32,Venezuela,-0.25,0.1
63,Ecuador,-0.25,0.1
32,Venezuela,0.0,0.0
63,Ecuador,0.0,0.0
32,Venezuela,0.0,0.0
63,Ecuador,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.05
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.22857142857142856,0.8119047619047618
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,-0.5,1.0
23,India,-0.2,0.4
23,India,0.15151515151515152,0.6136363636363636
23,India,0.15151515151515152,0.6136363636363636
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.03333333333333333,0.6333333333333333
23,India,0.0,0.0
23,India,-0.23333333333333334,0.5333333333333333
23,India,0.0,0.0
23,India,0.0,0.0
8,Argentina,0.5,0.5
12,Mexico,0.5,0.5
83,Kazakhstan,0.0,0.0
19,Nigeria,0.16515151515151516,0.353030303030303
59,United,0.0,0.0
59,United,-0.041666666666666664,0.4583333333333333
36,Ukraine,0.0,0.0
6,NorthMacedonia,0.0,0.0
12,Mexico,0.0,0.0
23,India,0.0,0.0
14,France,0.0,0.0
28,China,0.0,0.0
14,France,0.875,0.6000000000000001
14,France,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
82,Sweden,0.0,0.0
23,India,0.0,0.0
59,United,-0.1666666666666667,0.2333333333333333
59,United,0.0,0.0
59,United,-0.7142857142857143,0.8571428571428571
1,Brazil,0.0,0.1
21,Malaysia,0.15000000000000002,0.7
19,Nigeria,0.325,0.625
19,Nigeria,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
59,United,0.05000000000000001,0.6166666666666667
24,Indonesia,0.5,0.5
28,China,0.5,0.8888888888888888
28,China,0.0,0.0
28,China,0.0,0.0
8,Argentina,0.0,0.0
12,Mexico,0.0,0.0
5,Italy,0.0,0.0
5,Italy,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.1
8,Argentina,0.0,0.0
23,India,0.9,0.65
23,India,-0.2,0.0
23,India,-0.25,0.5
59,United,0.5,0.5
86,Denmark,-0.5,1.0
34,Pakistan,0.0,0.0
34,Pakistan,0.0,0.2
4,Australia,-0.16875000000000004,0.55
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.5,0.5
7,SriLanka,0.05,0.35
14,France,-0.06388888888888891,0.27222222222222225
38,Finland,0.0,0.0
23,India,0.1,1.0
78,Ghana,0.0,0.0
5,Italy,0.07500000000000001,0.30000000000000004
45,Singapore,0.0,0.0
86,Denmark,-0.125,0.375
86,Denmark,0.0,0.75
45,Singapore,0.0,0.0
23,India,0.0,0.0
32,Venezuela,-0.5,1.0
4,Australia,0.0,0.0
4,Australia,0.375,0.9444444444444444
35,Thailand,0.0,0.0
12,Mexico,0.0,0.0
12,Mexico,0.0,0.0
23,India,0.0,0.0
14,France,0.0,0.0
9,Colombia,-0.15454545454545454,0.5848484848484848
30,Kenya,0.0,0.0
23,India,0.5,0.5
23,India,0.0,0.0
23,India,0.0,0.0
14,France,0.35,0.65
14,France,0.0,0.0
14,France,0.35,0.65
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,-0.3333333333333333,0.6
14,France,-0.09351851851851851,0.22129629629629632
28,China,-0.09351851851851851,0.22129629629629632
31,Germany,-0.09351851851851851,0.22129629629629632
14,France,0.0,0.0
28,China,0.0,0.0
31,Germany,0.0,0.0
14,France,-0.5,1.0
28,China,-0.5,1.0
31,Germany,-0.5,1.0
23,India,0.3,1.0
23,India,0.0,0.0
2,Spain,-0.1,0.1
23,India,0.0,0.0
5,Italy,0.15,0.6499999999999999
26,Japan,0.0,0.0
14,France,0.0,0.0
23,India,0.0,0.0
23,India,0.0,1.0
23,India,0.0,0.48333333333333334
59,United,0.25,0.75
59,United,-0.1,0.4
14,France,0.0,0.0
26,Japan,0.0,0.0
26,Japan,0.0,0.0
14,France,-0.15555555555555556,0.3888888888888889
59,United,0.7,0.6000000000000001
59,United,0.0,0.0
59,United,-0.15,0.39999999999999997
59,United,0.0,0.4
59,United,0.25,0.3333333333333333
23,India,-0.25,0.75
59,United,0.0,0.0
59,United,-0.15,0.39999999999999997
59,United,-0.5,0.5
59,United,0.18181818181818182,0.5
23,India,0.0,0.0
24,Indonesia,0.0,0.0
14,France,0.0,0.0
14,France,0.3,0.1
14,France,0.0,0.0
59,United,0.0,0.0
59,United,0.0,0.0
59,United,-0.3404761904761905,0.4619047619047619
59,United,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.45
59,United,-0.25,0.5
59,United,0.0,0.0
59,United,0.0,0.0
59,United,0.6000000000000001,0.9
23,India,0.0,0.0
46,Serbia,0.0,0.0
59,United,0.0,0.0
59,United,0.0,0.0
59,United,0.6,0.9
59,United,0.0,0.0
23,India,0.01750000000000001,0.45166666666666666
23,India,0.44999999999999996,0.4
14,France,0.08,0.3033333333333333
23,India,-0.3,0.4
31,Germany,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.25
31,Germany,0.0,0.0
31,Germany,0.0,0.06666666666666667
23,India,0.3,0.425
23,India,0.0,0.0
23,India,0.5,0.5
23,India,0.1,0.0
59,United,0.25,0.3333333333333333
59,United,0.0,0.0
59,United,0.0,0.125
59,United,0.0,0.0
59,United,0.0,1.0
23,India,0.0,0.0
23,India,0.0,0.0
59,United,0.0,0.0
59,United,0.0,0.0
2,Spain,-0.125,0.375
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
9,Colombia,0.0,0.5333333333333333
24,Indonesia,0.0,0.0
33,Belgium,0.0,0.0
34,Pakistan,0.0,0.0
33,Belgium,0.06818181818181818,0.22727272727272727
34,Pakistan,0.06818181818181818,0.22727272727272727
33,Belgium,0.05,0.1
34,Pakistan,0.05,0.1
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.5
9,Colombia,0.0,0.0
11,Philippines,0.0,0.0
59,United,0.45,0.7
9,Colombia,0.2,0.2
2,Spain,0.5,0.5
23,India,0.25,0.3333333333333333
23,India,0.0,0.0
23,India,0.04999999999999996,0.8
23,India,-0.4,0.6
31,Germany,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.5
23,India,0.0,0.0
9,Colombia,0.0,0.0
9,Colombia,0.5,0.5
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.4
23,India,0.25,0.25
23,India,0.0,0.0
23,India,0.25,0.25
23,India,0.0,0.0
23,India,0.0,0.0
23,India,-0.11666666666666667,0.5166666666666666
2,Spain,0.0,0.0
23,India,0.03571428571428572,0.3238095238095238
23,India,0.0,0.5
23,India,0.125,0.16666666666666666
9,Colombia,0.0,0.0
9,Colombia,0.0125,0.275
9,Colombia,0.0,0.0
9,Colombia,0.0,0.4
11,Philippines,0.0,0.08333333333333334
