checked_link,facebook_ids,facebook_links,id,social_medias,twitter_ids,twitter_links
https://leadstories.com/hoax-alert/2020/04/fact-check-coronavirus-will-not-simply-be-'exterminated'-if-lockdowns-are-lifted.html,"3097426620297248,3097426620297248,3097426620297248","https://www.facebook.com/TheCollegeFix/posts/3097426620297248,https://web.archive.org/web/20200408162638/https://www.facebook.com/TheCollegeFix/posts/3097426620297248,https://www.facebook.com/TheCollegeFix/posts/3097426620297248,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",508,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/apr/07/viral-image/no-queen-elizabeth-didnt-praise-philippine-preside/,"3033469743342561,3033469743342561","https://www.facebook.com/politifact/,https://www.facebook.com/photo.php?fbid=3033469743342561&set=a.299182993437930&type=3&theater,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/photo.php?fbid=3033469743342561&set=a.299182993437930&type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/07/viral-image/no-queen-elizabeth-didnt-praise-philippine-preside/&display=popup&ref=plugin&src=share_button",509,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://demagog.org.pl/fake_news/nie-policjant-z-ugandy-nie-namawia-do-przestrzegania-kwarantanny/,"1309286455935396,10216334120521045","https://www.facebook.com/Demagog/,https://www.facebook.com/Demagog/,https://www.facebook.com/GetHeroPL/photos/a.921679127865090/3179250772107903/?type=3&theater,https://www.facebook.com/PolishDefenceLeagueLodzkieDivision/?ref=page_internal,https://www.facebook.com/PolishDefenceLeagueLodzkieDivision/posts/1309286455935396,https://www.facebook.com/baba.ja.7/posts/10216334120521045,https://www.facebook.com/Demagog/",510,3,673699231098527744,https://twitter.com/DrBabaja/status/673699231098527744?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed&ref_url=https%3A%2F%2Fcdn.embedly.com%2Fwidgets%2Fmedia.html%3Ftype%3Dtext%252Fhtml%26key%3Da19fcc184b9711e1b4764040d3dc5c07%26schema%3Dtwitter%26url%3Dhttps%253A%2F%2Ftwitter.com%2Fdrbabaja%2Fstatus%2F673699231098527744%26image%3Dhttps%253A%2F%2Fi.embed.ly%2F1%2Fimage%253Furl%253Dhttps%25253A%25252F%25252Fpbs.twimg.com%25252Fext_tw_video_thumb%25252F673698048606736387%25252Fpu%25252Fimg%25252FUTB9_m4zU4_3A2PI.jpg%2526key%253Da19fcc184b9711e1b4764040d3dc5c07
https://www.politifact.com/factchecks/2020/apr/06/blog-posting/fake-news-website-republishes-satirical-story-abou/,,"https://www.facebook.com/politifact/,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/06/blog-posting/fake-news-website-republishes-satirical-story-abou/&display=popup&ref=plugin&src=share_button",511,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/04/fact-check-comparing-other-virus-death-counts-to-covid-19-does-not-signal-government-secrets.html,"10157127933503479,10157127933503479","https://www.facebook.com/kerryannmckenzie1959/posts/10157127933503479,https://www.facebook.com/kerryannmckenzie1959/posts/10157127933503479,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",512,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.newtral.es/eeuu-no-ha-detenido-al-dr-charles-lieber-por-fabricar-y-vender-el-coronavirus-a-china/20200405/,,"https://www.facebook.com/sharer/sharer.php?u=https://www.newtral.es/eeuu-no-ha-detenido-al-dr-charles-lieber-por-fabricar-y-vender-el-coronavirus-a-china/20200405/,https://www.facebook.com/sharer/sharer.php?u=https://www.newtral.es/eeuu-no-ha-detenido-al-dr-charles-lieber-por-fabricar-y-vender-el-coronavirus-a-china/20200405/,https://www.facebook.com/sharer/sharer.php?u=https://www.newtral.es/eeuu-no-ha-detenido-al-dr-charles-lieber-por-fabricar-y-vender-el-coronavirus-a-china/20200405/,https://www.facebook.com/sharer/sharer.php?u=https://www.newtral.es/eeuu-no-ha-detenido-al-dr-charles-lieber-por-fabricar-y-vender-el-coronavirus-a-china/20200405/",513,0,,"https://twitter.com/intent/tweet?text=EEUU no ha detenido al Dr. Charles Lieber por «fabricar y vender el coronavirus a China»&url=https://www.newtral.es/eeuu-no-ha-detenido-al-dr-charles-lieber-por-fabricar-y-vender-el-coronavirus-a-china/20200405/&via=Newtral,https://twitter.com/intent/tweet?text=EEUU no ha detenido al Dr. Charles Lieber por «fabricar y vender el coronavirus a China»&url=https://www.newtral.es/eeuu-no-ha-detenido-al-dr-charles-lieber-por-fabricar-y-vender-el-coronavirus-a-china/20200405/&via=Newtral,https://twitter.com/intent/tweet?text=EEUU no ha detenido al Dr. Charles Lieber por «fabricar y vender el coronavirus a China»&url=https://www.newtral.es/eeuu-no-ha-detenido-al-dr-charles-lieber-por-fabricar-y-vender-el-coronavirus-a-china/20200405/&via=Newtral,https://twitter.com/intent/tweet?text=EEUU no ha detenido al Dr. Charles Lieber por «fabricar y vender el coronavirus a China»&url=https://www.newtral.es/eeuu-no-ha-detenido-al-dr-charles-lieber-por-fabricar-y-vender-el-coronavirus-a-china/20200405/&via=Newtral"
https://leadstories.com/hoax-alert/2020/04/fact-check-hospital-caught-red-handed-using-dummies-in-pandemic-footage.html,,"https://www.facebook.com/search/latest/?q=Hospital Caught Red Handed using DUMMIES in PANDEMIC FOOTAGE,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",514,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.sciencepresse.qc.ca/actualite/covid-19-depister-desinfo/2020/04/12/covid-19-non-cette-etude-coureurs-etude,,https://www.facebook.com/AgenceSciencePresse,515,0,,
https://www.politifact.com/factchecks/2020/apr/09/viral-image/widespread-warning-about-thieves-knocking-out-thei/,"68.ARDQK5XKIrW1hBBZL23o-mHedcaoAdUQ_U80IN9BStL5_12_MuYKSzb6p4GFCKJXdvFDHY-tyeXguEMOxPOqOzQu3HbWofLfFdMjgB1HuMxSOmf6aJSjRa7OfBMBQ_7EiQ6LLTmXbA3zUPMfWZW_yZdZdZwqktp5DsmNd9HoGOfaCAfj5hXmTgpBA9Dfl9wajrMOvLHW9-wf7Fo76gkBMWdMMGhvxbtsEt1GGhQrqPvuMMkL1VA1BkIkJCE475x8yjr7I2HORJnmeKZqY3yYj-1uYOL7M5NE3XwpmdKfM05jve6KvYkQgWpg694koft5TpoVjjIvL-nz_9NsTUo,68.ARDQK5XKIrW1hBBZL23o-mHedcaoAdUQ_U80IN9BStL5_12_MuYKSzb6p4GFCKJXdvFDHY-tyeXguEMOxPOqOzQu3HbWofLfFdMjgB1HuMxSOmf6aJSjRa7OfBMBQ_7EiQ6LLTmXbA3zUPMfWZW_yZdZdZwqktp5DsmNd9HoGOfaCAfj5hXmTgpBA9Dfl9wajrMOvLHW9-wf7Fo76gkBMWdMMGhvxbtsEt1GGhQrqPvuMMkL1VA1BkIkJCE475x8yjr7I2HORJnmeKZqY3yYj-1uYOL7M5NE3XwpmdKfM05jve6KvYkQgWpg694koft5TpoVjjIvL-nz_9NsTUo","https://www.facebook.com/politifact/,https://www.facebook.com/bishopdjmcclary/photos/a.577636472319837/2798270473589748/?type=3&theater,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/jacksonmspd/posts/777744269300819?__xts__[0]=68.ARDQK5XKIrW1hBBZL23o-mHedcaoAdUQ_U80IN9BStL5_12_MuYKSzb6p4GFCKJXdvFDHY-tyeXguEMOxPOqOzQu3HbWofLfFdMjgB1HuMxSOmf6aJSjRa7OfBMBQ_7EiQ6LLTmXbA3zUPMfWZW_yZdZdZwqktp5DsmNd9HoGOfaCAfj5hXmTgpBA9Dfl9wajrMOvLHW9-wf7Fo76gkBMWdMMGhvxbtsEt1GGhQrqPvuMMkL1VA1BkIkJCE475x8yjr7I2HORJnmeKZqY3yYj-1uYOL7M5NE3XwpmdKfM05jve6KvYkQgWpg694koft5TpoVjjIvL-nz_9NsTUo&__tn__=-R,https://www.facebook.com/bishopdjmcclary/photos/a.577636472319837/2798270473589748/?type=3&theater,https://www.facebook.com/jacksonmspd/posts/777744269300819?__xts__[0]=68.ARDQK5XKIrW1hBBZL23o-mHedcaoAdUQ_U80IN9BStL5_12_MuYKSzb6p4GFCKJXdvFDHY-tyeXguEMOxPOqOzQu3HbWofLfFdMjgB1HuMxSOmf6aJSjRa7OfBMBQ_7EiQ6LLTmXbA3zUPMfWZW_yZdZdZwqktp5DsmNd9HoGOfaCAfj5hXmTgpBA9Dfl9wajrMOvLHW9-wf7Fo76gkBMWdMMGhvxbtsEt1GGhQrqPvuMMkL1VA1BkIkJCE475x8yjr7I2HORJnmeKZqY3yYj-1uYOL7M5NE3XwpmdKfM05jve6KvYkQgWpg694koft5TpoVjjIvL-nz_9NsTUo&__tn__=-R,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/09/viral-image/widespread-warning-about-thieves-knocking-out-thei/&display=popup&ref=plugin&src=share_button",516,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://chequeado.com/verificacionfb/es-falso-que-tomar-cafe-disminuye-la-voracidad-del-coronavirus/,,"https://www.facebook.com/Chequeado/,https://www.facebook.com/Chequeado/,https://www.facebook.com/Chequeado/",517,0,,
https://factcheck.afp.com/fauci-not-alone-saying-hydroxychloroquine-unproven-against-covid-19,,https://www.facebook.com/AFPFactCheck/,518,0,,
https://pesacheck.org/false-the-arrest-of-harvard-scientist-prof-charles-lieber-is-not-linked-to-covid-19-2a9b83c9d143,,"https://www.facebook.com/help/572838089565953?helpref=faq_content,https://web.facebook.com/PesaCheck/",519,0,,
https://factcheck.afp.com/fake-hiring-phone-numbers-shared-online-us-unemployment-surges,,https://www.facebook.com/AFPFactCheck/,520,0,,
https://voxukraine.org/uk/fejk-tizhnevij-oglyad-koronavirusnogo-absurdu-vid-amerikanskogo-zhurnalista-dela-bigtri/,3682765761764796,"https://www.facebook.com/VoxUkraine.Ukranian/,https://www.facebook.com/olga.yaremiychuk/posts/3682765761764796,https://www.facebook.com/VoxUkraine.Ukranian/,https://facebook.com/VoxUkraine.Ukranian/",521,2,,
https://factcheck.afp.com/false-zinc-and-tonic-covid-19-cure-floods-social-media,,"https://www.facebook.com/1429618713952936/videos/1068581583528412/,https://www.facebook.com/AFPFactCheck/",522,0,,
https://leadstories.com/hoax-alert/2020/04/fact-check-covid-19-vaccine-did-not-kill-7-children-in-senegal.html,"3117158961628521,3117158961628521,3117158961628521","https://www.facebook.com/hannahblw/posts/3117158961628521,https://web.archive.org/web/20200410184438/https://www.facebook.com/hannahblw/posts/3117158961628521,https://www.facebook.com/hannahblw/posts/3117158961628521,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",523,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/apr/09/tweets/fact-checking-rudy-giulianis-ties-hydroxychloroqui/,,"https://www.facebook.com/politifact/,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/09/tweets/fact-checking-rudy-giulianis-ties-hydroxychloroqui/&display=popup&ref=plugin&src=share_button",524,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://www.politifact.com/factchecks/2020/apr/15/viral-image/senate-voted-unanimously-favor-stimulus-bill/,"10219317734188369,10219317734188369","https://www.facebook.com/politifact/,https://www.facebook.com/photo.php?fbid=10219317734188369&set=gm.642428883004151&type=3&theater&ifg=1,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/photo.php?fbid=10219317734188369&set=gm.642428883004151&type=3&theater&ifg=1,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/15/viral-image/senate-voted-unanimously-favor-stimulus-bill/&display=popup&ref=plugin&src=share_button",525,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://www.politifact.com/factchecks/2020/apr/09/facebook-posts/photos-show-money-streets-venezuela-2019-not-italy/,"863555947444350,863555947444350","https://www.facebook.com/politifact/,https://www.facebook.com/photo.php?fbid=863555947444350&set=a.109994856133800&type=3&theater,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/photo.php?fbid=863555947444350&set=a.109994856133800&type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/09/facebook-posts/photos-show-money-streets-venezuela-2019-not-italy/&display=popup&ref=plugin&src=share_button",526,3,"1117789925527773184,1105393223462207488,1117789925527773184","https://twitter.com/Politifact/,https://twitter.com/steve_hanke/status/1117789925527773184,https://twitter.com/descifraguerra/status/1105393223462207488?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1105393223462207488&ref_url=https%3A%2F%2Fwww.rappler.com%2Fnewsbreak%2Ffact-check%2F256664-photos-thrown-money-italy,https://twitter.com/steve_hanke/status/1117789925527773184,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/04/Fact-Check-US-Coronavirus-Death-Tolls-NOT-Being-Inflated.html,,"https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",527,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://leadstories.com/hoax-alert/2020/04/fact-check-cdc-did-not-confess-to-lying-about-covid-19-death-numbers.html,,"https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",528,1,1248259967360139265,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/Nerditupnation/status/1248259967360139265?ref_src=twsrc%5Etfw,https://twitter.com/intent/tweet"
https://leadstories.com/hoax-alert/2020/05/fact-chek-no-proof-of-soros-backed-conspiracy-to-control-the-future-of-humanity-planned-by-deep-state-fauci-china-gates-clintons.html,,"https://www.facebook.com/search/latest/?q=HALLELUJA THANK GOD TRUTH IS COMING OUT,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",529,0,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://www.politifact.com/factchecks/2020/apr/13/tweets/2016-video-trump-urging-sick-people-vote-resurface/,,"https://www.facebook.com/politifact/,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/apr/13/tweets/2016-video-trump-urging-sick-people-vote-resurface/&display=popup&ref=plugin&src=share_button",530,1,1246434646709030913,"https://twitter.com/Politifact/,https://twitter.com/hashtag/covid19?src=hash&ref_src=twsrc%5Etfw,https://twitter.com/hashtag/coronavirus?src=hash&ref_src=twsrc%5Etfw,https://twitter.com/hashtag/coronavirusupdate?src=hash&ref_src=twsrc%5Etfw,https://twitter.com/RUMAANSHAIKH/status/1246434646709030913?ref_src=twsrc%5Etfw,https://twitter.com/Politifact/"
https://leadstories.com/hoax-alert/2020/04/fact-check-coronavirus-is-not-fake-is-not-a-coverup-to-allow-5g-deployment.html,"656716811561591,656716811561591","https://www.facebook.com/photo.php?fbid=656716811561591&set=a.116726158893995&type=3&theater,https://www.facebook.com/photo.php?fbid=656716811561591&set=a.116726158893995&type=3&theater,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom,https://www.facebook.com/help/publisher/182222309230722,https://www.facebook.com/LeadStoriesCom",531,2,,"https://twitter.com/intent/tweet,https://twitter.com/intent/tweet,https://twitter.com/intent/tweet"
https://maldita.es/malditobulo/20200405/bulo-new-york-times-gobierno-comunista/,,"https://www.facebook.com/sharer.php?u=https://maldita.es/malditobulo/20200405/bulo-new-york-times-gobierno-comunista/?utm_source=twitter&utm_medium=compartido&utm_campaign=No%2C%20no%20hay%20pruebas%20de%20que%20%27The%20New%20York%20Times%27%20haya%20dicho%20que%20el%20actual%20Gobierno%20de%20Espa%C3%B1a%20es%20comunista&t=No, no hay pruebas de que 'The New York Times' haya dicho que el actual Gobierno de España es comunista,https://www.facebook.com/mhemeroteca/",532,0,,"https://twitter.com/intent/tweet?text=No, no hay pruebas de que 'The New York Times' haya dicho que el actual Gobierno de España es comunista https%3A%2F%2Fmaldita.es%2Fmalditobulo%2F20200405%2Fbulo-new-york-times-gobierno-comunista%2F%3Futm_source%3Dtwitter%26utm_medium%3Dcompartido%26utm_campaign%3DNo%252C%2520no%2520hay%2520pruebas%2520de%2520que%2520%2527The%2520New%2520York%2520Times%2527%2520haya%2520dicho%2520que%2520el%2520actual%2520Gobierno%2520de%2520Espa%25C3%25B1a%2520es%2520comunista"
